client_activity_id;unit_id;year_id;group_id;expense_invoices;sales;note
2300;000000045;3;3;7;"1042931,4";
2301;000010261;3;1;1;1512;
2302;000000058;3;5;96;"7707718,59";
2303;000010399;3;1;1;"3993,6";
2304;000010355;3;1;1;64400;
2305;000010073;3;1;1;36936;
2306;000000082;3;2;3;47399;
2307;000000084;3;3;6;"405836,5";
2308;000010196;3;1;1;99238;
2309;000000128;3;3;5;"27149,5";
2310;000000144;3;1;1;375134;
2311;000000152;3;3;5;"140445,5";
2312;000000154;3;4;28;"2681808,5";
2313;000000167;3;2;2;21052;
2314;000000169;3;3;8;"658916,7";
2315;000000177;3;4;38;"2603475,3";
2316;000000178;3;3;5;"1076332,12";
2317;000000180;3;3;9;"204263,89";
2318;000000185;3;4;19;"5565403,52";
2319;000009903;3;3;8;"740144,8";
2320;000000206;3;1;1;"18782,5";
2321;000000226;3;2;2;38546;
2322;000000249;3;2;2;554568;
2323;000000252;3;4;18;2056596;
2324;000000254;3;3;10;"625560,21";
2325;000000265;3;2;2;38528;
2326;000000276;3;3;5;"39380,3";
2327;000000288;3;4;13;649689;
2328;000010034;3;1;1;276288;
2329;000000333;3;2;3;46012;
2330;000000337;3;5;79;"1078859,01";
2331;000000338;3;1;1;3510;
2332;000010224;3;1;1;"19272,5";
2333;000010173;3;3;10;153805;
2334;000000349;3;1;1;35411;
2335;000009687;3;4;27;"609407,11";
2336;000000370;3;1;1;4616;
2337;000000374;3;3;6;"1828564,2";
2338;000000395;3;2;3;320672;
2339;000010276;3;1;1;8964;
2340;000000403;3;3;4;141548;
2341;000000413;3;4;11;"400496,6";
2342;000000415;3;3;10;"933110,5";
2343;000000421;3;3;4;"22437,7";
2344;000010057;3;2;3;80120;
2345;000000423;3;4;12;25476;
2346;000000427;3;4;20;3493771;
2347;000010314;3;1;1;2625;
2348;000000452;3;2;2;49862;
2349;000009991;3;2;2;"23545,01";
2350;000010422;3;1;1;5876;
2351;000009888;3;3;9;"2908130,5";
2352;000000468;3;3;7;2379432;
2353;000010328;3;3;10;"300791,7";
2354;000010188;3;3;5;"208847,1";
2355;000000489;3;5;121;"8561394,03";
2356;000009921;3;4;35;"6041722,39";
2357;000000490;3;4;18;"2910928,59";
2358;000000491;3;1;1;212940;
2359;000000493;3;3;8;"137123,3";
2360;000000496;3;4;12;"770023,51";
2361;000010332;3;4;15;"254152,06";
2362;000010065;3;3;4;"13667,5";
2363;000000500;3;4;34;"4119991,19";
2364;000010111;3;4;23;"387720,11";
2365;000000508;3;2;2;"108562,7";
2366;000000518;3;3;6;901873;
2367;000010121;3;1;1;"2962,5";
2368;000000530;3;5;139;"1690809,57";
2369;000009835;3;3;4;27760;
2370;000000558;3;1;1;161878;
2371;000000559;3;1;1;"1640,89";
2372;000000579;3;1;1;202460;
2373;000000590;3;5;48;"933912,93";
2374;000010376;3;2;2;154577;
2375;000000600;3;5;43;"1653342,15";
2376;000000607;3;2;3;78968;
2377;000000621;3;4;24;"1087434,7";
2378;000010240;3;2;3;"19689,9";
2379;000009708;3;1;1;31320;
2380;000000629;3;1;1;136418;
2381;000000631;3;3;5;"372094,5";
2382;000000632;3;1;1;81195;
2383;000000635;3;1;1;868010;
2384;000000648;3;2;3;103906;
2385;000010218;3;1;1;9510;
2386;000000650;3;4;24;"3464958,01";
2387;000000653;3;2;2;35796;
2388;000000657;3;2;3;"118382,4";
2389;000000658;3;4;11;"3562325,2";
2390;000000660;3;4;23;"6320456,02";
2391;000010405;3;1;1;1404;
2392;000000663;3;4;11;"140057,51";
2393;000000676;3;3;10;"284338,19";
2394;000010424;3;1;1;38688;
2395;000010202;3;2;3;137268;
2396;000009641;3;1;1;"74833,5";
2397;000010235;3;3;10;"152794,61";
2398;000000703;3;4;12;"167910,99";
2399;000000705;3;3;10;"479010,8";
2400;000009937;3;3;4;270214;
2401;000000714;3;1;1;204700;
2402;000000720;3;1;1;50320;
2403;000000751;3;2;2;11825;
2404;000000752;3;4;32;"320708,1";
2405;000010375;3;2;2;"335137,5";
2406;000010236;3;2;2;"4178,21";
2407;000010214;3;2;3;807273;
2408;000010063;3;3;7;"36589,41";
2409;000000818;3;5;87;"1182442,71";
2410;000000822;3;5;61;"3483080,16";
2411;000000851;3;4;13;"127179,4";
2412;000010078;3;4;15;"6762328,69";
2413;000010384;3;1;1;185161;
2414;000000917;3;4;21;"183468,5";
2415;000009890;3;3;5;"384878,82";
2416;000010160;3;1;1;13600;
2417;000000943;3;3;5;"27438,99";
2418;000000965;3;2;3;43564;
2419;000009927;3;3;4;"816104,5";
2420;000010383;3;1;1;73100;
2421;000010038;3;3;5;386666;
2422;000001009;3;4;12;"275170,01";
2423;000001016;3;4;27;"6197600,9";
2424;000001021;3;2;2;24788;
2425;000001026;3;1;1;11280;
2426;000001028;3;1;1;7710;
2427;000001048;3;3;4;64187;
2428;000009786;3;4;35;"2029283,1";
2429;000010403;3;1;1;20320;
2430;000007480;3;2;2;184230;
2431;000001114;3;1;1;1343;
2432;000001116;3;1;1;"119672,4";
2433;000010163;3;3;7;"38223,7";
2434;000010273;3;2;3;"16212,5";
2435;000010130;3;1;1;"20949,01";
2436;000001143;3;3;10;"271456,2";
2437;000010264;3;1;1;2169;
2438;000001149;3;1;1;11430;
2439;000001153;3;3;8;"158547,5";
2440;000001160;3;5;53;"1840240,77";
2441;000009975;3;4;17;"740054,15";
2442;000001161;3;4;37;"1242034,41";
2443;000001164;3;5;41;"9779926,23";
2444;000009843;3;5;100;"2728921,62";
2445;000001169;3;3;6;"68461,1";
2446;000010410;3;1;1;849628;
2447;000010251;3;1;1;108960;
2448;000001209;3;2;3;114700;
2449;000001211;3;4;12;38880;
2450;000001214;3;5;41;"846523,72";
2451;000009750;3;1;1;8000;
2452;000001224;3;5;49;"3714580,81";
2453;000010420;3;1;1;99350;
2454;000001240;3;1;1;227457;
2455;000001242;3;3;10;"177297,01";
2456;000010033;3;1;1;1900;
2457;000001258;3;4;12;2324171;
2458;000001260;3;1;1;95379;
2459;000001282;3;4;27;"715643,01";
2460;000001310;3;4;18;"2645894,9";
2461;000001329;3;4;26;"414888,2";
2462;000001332;3;1;1;16544;
2463;000010161;3;3;6;954011;
2464;000010022;3;1;1;13463;
2465;000010166;3;2;2;"6886,5";
2466;000001365;3;4;27;"1187279,1";
2467;000001370;3;1;1;"46670,2";
2468;000010155;3;2;2;"48218,5";
2469;000010211;3;1;1;52920;
2470;000001405;3;4;25;"244219,4";
2471;000001413;3;2;2;43912;
2472;000010287;3;2;2;"47696,5";
2473;000001463;3;2;3;"36417,7";
2474;000001466;3;2;2;"1229705,5";
2475;000001486;3;3;8;1413706;
2476;000001360;3;4;11;"142101,72";
2477;000001516;3;2;3;"203645,4";
2478;000010343;3;3;7;59842;
2479;000010231;3;1;1;134860;
2480;000001549;3;4;22;1060556;
2481;000001558;3;2;3;"462519,7";
2482;000010137;3;2;3;"29983,1";
2483;000009926;3;4;23;"425131,49";
2484;000001645;3;3;4;155639;
2485;000001651;3;2;3;2112392;
2486;000010238;3;3;4;"53513,01";
2487;000001670;3;1;1;100140;
2488;000001676;3;1;1;4410;
2489;000001680;3;1;1;114499;
2490;000001691;3;2;3;51551;
2491;000010120;3;1;1;27120;
2492;000010195;3;3;5;"49229,49";
2493;000009814;3;3;4;709766;
2494;000001698;3;2;2;"12690,01";
2495;000010085;3;2;2;130560;
2496;000001722;3;2;2;58304;
2497;000001733;3;1;1;5880;
2498;000010031;3;1;1;17526;
2499;000001767;3;3;4;"61863,6";
2500;000001785;3;4;12;10368;
2501;000010041;3;1;1;16150;
2502;000010223;3;1;1;"158200,01";
2503;000010105;3;4;23;"242265,9";
2504;000001843;3;3;4;95314;
2505;000010409;3;1;1;2848;
2506;000001847;3;4;12;49800;
2507;000001876;3;1;1;"11903,8";
2508;000009993;3;2;2;25344;
2509;000009962;3;1;1;72135;
2510;000001913;3;2;2;"102219,52";
2511;000010228;3;1;1;866826;
2512;000009751;3;2;2;28190;
2513;000010329;3;1;1;"7929,37";
2514;000010099;3;1;1;"8439,5";
2515;000001957;3;2;2;57832;
2516;000001960;3;2;2;31520;
2517;000001980;3;4;17;736854;
2518;000010308;3;1;1;"12377,8";
2519;000010070;3;1;1;13984;
2520;000010417;3;1;1;"17776,99";
2521;000010133;3;1;1;"15494,5";
2522;000002009;3;2;3;"56752,2";
2523;000010158;3;1;1;106000;
2524;000002016;3;2;3;"2453061,72";
2525;000002033;3;1;1;85300;
2526;000010094;3;2;3;"41612,3";
2527;000002047;3;1;1;"162305,4";
2528;000002053;3;4;13;203927;
2529;000010186;3;2;2;"31145,8";
2530;000002060;3;2;2;18416;
2531;000002073;3;1;1;14910;
2532;000002075;3;2;2;"62698,3";
2533;000002083;3;1;1;54660;
2534;000002085;3;2;3;99987;
2535;000002086;3;1;1;128263;
2536;000002095;3;3;5;"340195,5";
2537;000010103;3;1;1;3070;
2538;000002100;3;1;1;13456;
2539;000002102;3;4;40;"1373898,01";
2540;000002106;3;4;15;"12187717,5";
2541;000002130;3;1;1;5816;
2542;000002133;3;3;9;1796095;
2543;000002134;3;3;5;38782;
2544;000002139;3;3;9;"214866,4";
2545;000002128;3;1;1;20525;
2546;000002144;3;4;14;"185080,99";
2547;000002145;3;1;1;"4661,4";
2548;000002146;3;5;44;"2385042,5";
2549;000009754;3;3;4;"103679,81";
2550;000002167;3;3;7;"1682872,01";
2551;000002170;3;1;1;13063;
2552;000002179;3;3;5;254608;
2553;000002182;3;3;4;163712;
2554;000002186;3;1;1;14608;
2555;000002200;3;3;5;252628;
2556;000002201;3;1;1;10200;
2557;000002220;3;3;10;"503017,5";
2558;000002221;3;3;5;"613857,4";
2559;000002237;3;2;3;1181116;
2560;000002240;3;2;3;"42580,4";
2561;000002242;3;2;3;80741;
2562;000002264;3;1;1;8364;
2563;000002265;3;1;1;7194;
2564;000002267;3;2;2;"153300,2";
2565;000010050;3;1;1;1870;
2566;000010491;3;2;3;"55168,5";
2567;000010457;3;4;18;463216;
2568;000002378;3;1;1;"135203,41";
2569;000010127;3;1;1;"8008,9";
2570;000010152;3;3;4;"362948,7";
2571;000010122;3;1;1;251046;
2572;000010074;3;3;4;46374;
2573;000010092;3;2;2;36778;
2574;000002396;3;4;28;200000;
2575;000002409;3;1;1;71811;
2576;000010208;3;3;7;"1236501,2";
2577;000002415;3;3;9;345624;
2578;000002425;3;3;5;"162620,9";
2579;000002426;3;4;25;"225516,5";
2580;000002467;3;3;5;119624;
2581;000010400;3;3;5;132928;
2582;000010257;3;1;1;1832;
2583;000002504;3;4;11;"1309453,51";
2584;000010242;3;2;3;"42831,81";
2585;000010117;3;1;1;16256;
2586;000001864;3;3;9;"225790,5";
2587;000002548;3;2;2;823205;
2588;000002550;3;4;22;"339184,71";
2589;000010144;3;2;2;130747;
2590;000010200;3;3;4;"2046985,19";
2591;000009899;3;1;1;8100;
2592;000009772;3;3;5;"277962,5";
2593;000002560;3;5;69;"2028882,14";
2594;000002564;3;2;2;94628;
2595;000010110;3;3;4;225207;
2596;000009863;3;2;2;158261;
2597;000002585;3;3;10;130387;
2598;000002599;3;2;2;"38166,2";
2599;000010058;3;4;17;"1706825,11";
2600;000010390;3;2;2;"8284,5";
2601;000010015;3;1;1;4500;
2602;000010391;3;2;2;30829;
2603;000002624;3;3;5;"109788,5";
2604;000010077;3;2;2;1153956;
2605;000010027;3;1;1;"10525,01";
2606;000002657;3;3;4;574434;
2607;000010318;3;2;2;14575;
2608;000009758;3;2;3;"20802,1";
2609;000002677;3;4;12;596490;
2610;000002692;3;4;35;"28789180,43";
2611;000002693;3;3;4;"1154821,4";
2612;000002694;3;3;4;51482;
2613;000002698;3;3;4;"307345,33";
2614;000002719;3;4;26;"191354,1";
2615;000010247;3;1;1;"6229,5";
2616;000002728;3;3;4;1156047;
2617;000002734;3;2;2;"35036,2";
2618;000002736;3;2;3;"502440,4";
2619;000002668;3;3;7;"238938,5";
2620;000002739;3;1;1;12165;
2621;000002812;3;4;19;"1423212,5";
2622;000002814;3;1;1;182659;
2623;000010397;3;1;1;531750;
2624;000002825;3;1;1;99300;
2625;000009943;3;3;4;281188;
2626;000010256;3;4;23;"552875,2";
2627;000002843;3;4;13;"283604,6";
2628;000010174;3;1;1;7689;
2629;000002894;3;3;8;"37774,4";
2630;000002928;3;2;2;17080;
2631;000002939;3;3;4;"58914,01";
2632;000002950;3;3;7;396892;
2633;000002955;3;3;7;"146546,9";
2634;000002983;3;1;1;11075;
2635;000002989;3;1;1;40044;
2636;000010046;3;3;5;"61118,5";
2637;000003008;3;3;10;"228228,55";
2638;000003009;3;3;4;1139472;
2639;000003024;3;1;1;152072;
2640;000003029;3;3;7;"153834,5";
2641;000003027;3;4;12;939259;
2642;000003032;3;2;3;"28797,5";
2643;000003033;3;3;10;"343632,21";
2644;000003036;3;5;60;"4499511,4";
2645;000010300;3;1;1;5264;
2646;000003042;3;4;38;1012373;
2647;000003048;3;1;1;348435;
2648;000003052;3;3;4;60834;
2649;000003067;3;3;4;"37810,5";
2650;000003068;3;3;4;28409;
2651;000003085;3;3;10;"713085,3";
2652;000003109;3;4;21;"204878,9";
2653;000010154;3;4;22;"352198,4";
2654;000003134;3;1;1;11425;
2655;000009973;3;4;23;"6963815,49";
2656;000003159;3;3;6;"59155,01";
2657;000003174;3;3;8;"1310182,7";
2658;000003178;3;2;3;"25641,55";
2659;000002880;3;1;1;503000;
2660;000003213;3;2;3;118195;
2661;000010222;3;1;1;7330;
2662;000003230;3;5;64;"1059540,19";
2663;000003239;3;1;1;300940;
2664;000003264;3;3;6;451455;
2665;000003267;3;5;47;"9819241,23";
2666;000003268;3;3;10;2492996;
2667;000010061;3;4;25;"531064,6";
2668;000003281;3;1;1;493206;
2669;000010388;3;1;1;4208;
2670;000003310;3;1;1;"26312,8";
2671;000010126;3;3;7;"565895,8";
2672;000003339;3;1;1;"43431,8";
2673;000003348;3;3;8;1782777;
2674;000003358;3;3;9;"811736,7";
2675;000010212;3;1;1;353510;
2676;000003365;3;3;5;"684801,5";
2677;000003367;3;2;3;233817;
2678;000003374;3;2;3;84509;
2679;000010020;3;2;2;19170;
2680;000003432;3;1;1;74884;
2681;000010351;3;2;3;17878;
2682;000010114;3;1;1;76168;
2683;000010134;3;1;1;15606;
2684;000010302;3;1;1;20404;
2685;000010102;3;3;5;"388592,99";
2686;000010284;3;3;4;"307158,51";
2687;000010198;3;2;2;"13933,4";
2688;000010151;3;1;1;7839;
2689;000009847;3;2;3;62084;
2690;000010394;3;1;1;106975;
2691;000003588;3;3;5;110624;
2692;000003590;3;1;1;319555;
2693;000003597;3;5;70;"4171519,1";
2694;000003607;3;2;3;"570966,7";
2695;000010175;3;1;1;"2825,4";
2696;000009662;3;3;4;"32807,3";
2697;000009632;3;1;1;6648;
2698;000009998;3;3;7;1053332;
2699;000003638;3;4;27;"2468771,4";
2700;000003639;3;4;26;"1153732,4";
2701;000003639;3;1;1;"1972,5";
2702;000010423;3;1;1;18666;
2703;000003658;3;3;6;"1568079,5";
2704;000003663;3;1;1;20924;
2705;000003683;3;4;34;"3654149,84";
2706;000010297;3;2;2;"160325,2";
2707;000011265;3;4;13;1430203;
2708;000003695;3;1;1;9167;
2709;000003696;3;3;8;209527;
2710;000003707;3;4;15;"2659783,5";
2711;000003715;3;4;12;182928;
2712;000003717;3;3;8;3143449;
2713;000009671;3;3;10;"488653,8";
2714;000003718;3;4;20;"2257493,5";
2715;000003746;3;1;1;46000;
2716;000003755;3;2;2;"56707,51";
2717;000010171;3;1;1;"11611,5";
2718;000010230;3;3;4;"5883,51";
2719;000010285;3;2;2;35504;
2720;000010512;3;3;4;3256818;
2721;000003779;3;3;5;238352;
2722;000003798;3;4;14;"53846,8";
2723;000003816;3;4;12;"6476473,8";
2724;000010115;3;1;1;11200;
2725;000010234;3;4;28;691193;
2726;000003826;3;5;111;"3484240,64";
2727;000010220;3;1;1;"13531,1";
2728;000003842;3;3;7;"391218,35";
2729;000010210;3;2;3;"294350,2";
2730;000003865;3;2;2;"3327,5";
2731;000010131;3;1;1;6355;
2732;000003873;3;1;1;2607;
2733;000003878;3;1;1;31419;
2734;000010138;3;1;1;"8800,08";
2735;000003917;3;4;39;"4803315,39";
2736;000009987;3;4;23;"2281945,8";
2737;000003940;3;5;92;"3274724,8";
2738;000010017;3;2;2;18660;
2739;000003947;3;1;1;12087;
2740;000003955;3;1;1;48882;
2741;000003958;3;2;2;16852;
2742;000003960;3;5;87;"5464473,39";
2743;000003979;3;5;59;"2542753,4";
2744;000010352;3;1;1;102000;
2745;000003992;3;3;5;216114;
2746;000003997;3;3;4;"595967,97";
2747;000003998;3;4;19;"4710443,7";
2748;000004003;3;2;2;"70989,5";
2749;000004042;3;1;1;134270;
2750;000004057;3;4;11;502068;
2751;000004066;3;4;11;"436074,1";
2752;000004077;3;4;15;1765042;
2753;000004085;3;4;16;"5668247,5";
2754;000004120;3;4;23;"426746,61";
2755;000004196;3;1;1;48861;
2756;000004198;3;1;1;1084;
2757;000004199;3;2;2;15444;
2758;000004202;3;3;9;"1696850,9";
2759;000010189;3;3;6;"43262,5";
2760;000004219;3;2;2;28250;
2761;000004224;3;1;1;91882;
2762;000004232;3;3;4;"98615,99";
2763;000004255;3;3;5;121063;
2764;000004260;3;2;2;38915;
2765;000010237;3;3;5;"25461,4";
2766;000004264;3;3;6;"25161,9";
2767;000004268;3;3;8;"34109,23";
2768;000004294;3;2;2;135693;
2769;000010123;3;1;1;"22255,99";
2770;000004302;3;3;7;"120098,5";
2771;000004304;3;2;3;142223;
2772;000010159;3;1;1;"5080,01";
2773;000010087;3;2;3;"218827,24";
2774;000004330;3;3;6;"73160,01";
2775;000009919;3;4;13;"9358884,01";
2776;000004344;3;4;31;"403630,33";
2777;000004346;3;2;3;"56386,5";
2778;000010043;3;1;1;175306;
2779;000010090;3;1;1;26130;
2780;000004400;3;1;1;201190;
2781;000010324;3;1;1;"9260,8";
2782;000004421;3;4;23;"2544869,4";
2783;000010180;3;3;7;"85404,1";
2784;000010333;3;2;3;240191;
2785;000004436;3;4;17;493265;
2786;000009826;3;3;6;104617;
2787;000010052;3;1;1;4300;
2788;000004462;3;4;30;"745658,2";
2789;000004464;3;3;7;"296029,5";
2790;000004468;3;1;1;7110;
2791;000004471;3;5;88;"5074112,71";
2792;000004474;3;2;2;548625;
2793;000004478;3;4;16;"864032,6";
2794;000004500;3;4;21;"8884805,5";
2795;000004501;3;5;128;"28508190,04";
2796;000004507;3;3;6;305239;
2797;000004510;3;3;4;111723;
2798;000004520;3;3;5;266138;
2799;000009979;3;4;40;2493800;
2800;000004558;3;1;1;"206444,01";
2801;000004574;3;4;12;"161995,6";
2802;000004584;3;1;1;"5165,7";
2803;000004594;3;1;1;248772;
2804;000004615;3;3;7;"95828,5";
2805;000004637;3;1;1;"1634,99";
2806;000004638;3;1;1;3684;
2807;000004644;3;3;5;"177367,3";
2808;000004651;3;4;15;1383525;
2809;000004658;3;4;38;"1572865,12";
2810;000010320;3;1;1;"17632,5";
2811;000004687;3;1;1;9780;
2812;000004694;3;4;13;"559250,5";
2813;000009976;3;2;3;"22906,5";
2814;000004734;3;5;42;"1738404,71";
2815;000004742;3;2;3;"55633,5";
2816;000004747;3;4;14;"502764,15";
2817;000010167;3;1;1;3300;
2818;000004759;3;5;49;"2811400,21";
2819;000009985;3;4;13;"1362760,52";
2820;000004770;3;1;1;112712;
2821;000004775;3;5;50;"3900163,38";
2822;000004783;3;2;3;"121135,5";
2823;000004785;3;3;6;"747962,5";
2824;000009910;3;4;12;91374;
2825;000004820;3;3;6;1592113;
2826;000010108;3;4;39;"7814047,4";
2827;000004837;3;2;2;206160;
2828;000004839;3;1;1;13463;
2829;000004840;3;1;1;9847;
2830;000004847;3;1;1;"4537,5";
2831;000004849;3;1;1;35720;
2832;000004859;3;3;6;"336104,5";
2833;000010362;3;1;1;51842;
2834;000010386;3;2;2;293864;
2835;000010254;3;1;1;25086;
2836;000004913;3;2;2;138025;
2837;000004924;3;4;19;"268063,5";
2838;000010241;3;2;2;"282630,1";
2839;000010244;3;2;3;"147655,6";
2840;000004968;3;4;33;"1050457,93";
2841;000004976;3;6;270;"9465597,99";
2842;000010059;3;3;4;"18695,6";
2843;000004990;3;1;1;38260;
2844;000010053;3;1;1;6560;
2845;000010371;3;1;1;12784;
2846;000010321;3;2;2;"13367,7";
2847;000009972;3;2;2;220543;
2848;000010360;3;2;2;2526;
2849;000010201;3;1;1;81100;
2850;000005052;3;4;13;"332409,01";
2851;000005055;3;5;100;"6203973,96";
2852;000005067;3;4;12;24900;
2853;000005073;3;3;4;42612;
2854;000005079;3;1;1;12394;
2855;000005105;3;1;1;9966;
2856;000005122;3;5;81;"2781824,9";
2857;000005123;3;1;1;17088;
2858;000005124;3;2;2;2912834;
2859;000005129;3;1;1;"114360,5";
2860;000005135;3;4;11;"525632,7";
2861;000005140;3;1;1;79875;
2862;000005153;3;4;19;"301503,3";
2863;000005154;3;4;13;"1003276,51";
2864;000005161;3;3;4;"860183,5";
2865;000005164;3;4;18;654614;
2866;000010205;3;2;2;"10825,5";
2867;000005184;3;2;2;190604;
2868;000005189;3;4;22;"4764724,53";
2869;000005190;3;2;3;"257209,5";
2870;000005232;3;3;6;67865;
2871;000005280;3;3;7;931304;
2872;000005299;3;1;1;4060;
2873;000010249;3;2;2;2682580;
2874;000010081;3;1;1;6650;
2875;000005328;3;3;10;"518930,4";
2876;000005342;3;4;13;449941;
2877;000005347;3;4;17;570185;
2878;000005349;3;1;1;117565;
2879;000010369;3;1;1;8400;
2880;000010097;3;3;9;1069069;
2881;000010135;3;3;5;"79171,2";
2882;000005420;3;3;7;"456632,5";
2883;000009836;3;1;1;12815;
2884;000005438;3;4;18;"3767133,36";
2885;000009889;3;4;11;"587214,6";
2886;000005441;3;1;1;649796;
2887;000005448;3;3;5;790227;
2888;000005474;3;3;6;"429790,5";
2889;000005476;3;1;1;255608;
2890;000005499;3;4;40;"6672698,21";
2891;000005504;3;4;15;"2319184,5";
2892;000005517;3;2;2;802585;
2893;000005542;3;4;22;1364392;
2894;000010146;3;1;1;6855;
2895;000010395;3;1;1;"71654,4";
2896;000005554;3;4;31;"1028309,2";
2897;000005558;3;3;8;1285688;
2898;000005576;3;4;12;34200;
2899;000011678;3;3;6;1448048;
2900;000010203;3;1;1;45493;
2901;000005589;3;5;119;"6519837,39";
2902;000011253;3;4;14;2005829;
2903;000010169;3;2;2;8862;
2904;000010421;3;1;1;85786;
2905;000005633;3;4;26;"7889375,5";
2906;000009722;3;3;5;"84008,5";
2907;000005637;3;4;15;"196416,51";
2908;000009852;3;1;1;"12037,5";
2909;000010129;3;2;2;303574;
2910;000005669;3;2;2;"9528,5";
2911;000005673;3;2;2;"132733,06";
2912;000005678;3;3;4;253860;
2913;000005700;3;1;1;"33139,99";
2914;000005708;3;2;2;"14905,5";
2915;000005711;3;3;8;2937225;
2916;000005741;3;2;2;23922;
2917;000005748;3;2;2;"7444,01";
2918;000005753;3;4;12;"709559,8";
2919;000011245;3;2;2;1767000;
2920;000010243;3;1;1;38723;
2921;000005825;3;3;7;"439355,5";
2922;000010091;3;1;1;1072850;
2923;000005826;3;2;3;190573;
2924;000005831;3;4;13;"510147,01";
2925;000005843;3;4;25;"1663606,7";
2926;000005855;3;2;3;17208;
2927;000005882;3;3;5;"309185,8";
2928;000005893;3;4;13;"627303,4";
2929;000005903;3;4;14;"229749,49";
2930;000005906;3;3;6;"470902,99";
2931;000010372;3;2;2;"11277,01";
2932;000005926;3;1;1;"13164,4";
2933;000005944;3;4;20;821950;
2934;000005945;3;3;4;"114093,5";
2935;000005955;3;3;6;842384;
2936;000005975;3;3;10;2465424;
2937;000005986;3;3;8;"376736,5";
2938;000005990;3;3;9;1184011;
2939;000006000;3;1;1;80845;
2940;000006001;3;1;1;7997;
2941;000006006;3;1;1;20044;
2942;000006007;3;4;28;1617308;
2943;000006011;3;3;6;"206282,5";
2944;000010354;3;1;1;"9624,8";
2945;000006034;3;2;2;13653;
2946;000006038;3;4;19;"183229,2";
2947;000010316;3;1;1;81878;
2948;000009917;3;3;5;"100051,3";
2949;000006113;3;1;1;"49373,1";
2950;000006145;3;1;1;7000;
2951;000006177;3;1;1;16740;
2952;000010277;3;1;1;3790;
2953;000006183;3;1;1;"4077,5";
2954;000006189;3;4;15;"1410036,7";
2955;000009892;3;5;72;"1116204,73";
2956;000006198;3;1;1;64556;
2957;000006208;3;1;1;"34926,4";
2958;000010340;3;1;1;12012;
2959;000006245;3;2;2;129371;
2960;000006260;3;1;1;3290;
2961;000006267;3;2;3;"25753,06";
2962;000006269;3;1;1;35000;
2963;000010199;3;3;4;"97750,9";
2964;000006288;3;1;1;"715434,99";
2965;000010330;3;1;1;10673;
2966;000006298;3;3;4;"129794,5";
2967;000006310;3;2;3;163584;
2968;000010416;3;2;2;"106501,99";
2969;000006312;3;1;1;"17438,5";
2970;000010116;3;2;3;22370;
2971;000006328;3;4;30;"1807160,2";
2972;000010140;3;2;2;25157;
2973;000010253;3;1;1;3810;
2974;000009968;3;1;1;254295;
2975;000006349;3;1;1;6390;
2976;000006352;3;4;12;"1974680,59";
2977;000006353;3;2;2;23527;
2978;000009896;3;2;2;95150;
2979;000010361;3;1;1;5204;
2980;000006364;3;3;7;"119037,69";
2981;000006369;3;1;1;27480;
2982;000006371;3;4;35;"372784,2";
2983;000010067;3;4;13;"230164,9";
2984;000009929;3;3;5;26160;
2985;000006375;3;3;4;"137666,5";
2986;000009864;3;4;17;"595294,51";
2987;000006383;3;3;9;"1993567,5";
2988;000006388;3;1;1;372129;
2989;000006391;3;4;12;25476;
2990;000010389;3;2;2;76922;
2991;000009793;3;3;4;"97264,75";
2992;000006417;3;4;13;"196128,6";
2993;000006418;3;4;14;"47961,7";
2994;000010207;3;1;1;71972;
2995;000010331;3;1;1;45934;
2996;000006443;3;3;9;"738181,01";
2997;000010191;3;1;1;"67409,5";
2998;000006445;3;3;10;"279692,52";
2999;000006449;3;2;3;27163;
3000;000010334;3;1;1;34419;
3001;000006455;3;5;48;"3014023,11";
3002;000009670;3;3;5;"329917,5";
3003;000006469;3;3;5;145746;
3004;000006470;3;1;1;6480;
3005;000009900;3;1;1;136304;
3006;000009951;3;2;2;"7401,2";
3007;000006496;3;4;12;117288;
3008;000006535;3;2;2;6500;
3009;000006571;3;2;3;"43350,6";
3010;000006583;3;4;17;"119851,7";
3011;000009820;3;2;2;"1819,5";
3012;000006602;3;4;13;"758653,6";
3013;000006628;3;2;3;308154;
3014;000006639;3;2;2;"5267,5";
3015;000010036;3;1;1;11625;
3016;000006644;3;1;1;"12262,5";
3017;000006654;3;1;1;46797;
3018;000010139;3;3;7;"37108,81";
3019;000006668;3;4;36;"739966,3";
3020;000010168;3;4;31;"1290423,91";
3021;000006673;3;1;1;"110385,5";
3022;000006703;3;3;4;71743;
3023;000010286;3;1;1;"25706,5";
3024;000010136;3;3;6;"56316,2";
3025;000006727;3;4;24;"477392,72";
3026;000009944;3;1;1;645606;
3027;000006793;3;4;30;"170554,71";
3028;000006806;3;2;2;10623;
3029;000006807;3;2;2;"69945,99";
3030;000006817;3;2;3;"110569,8";
3031;000006820;3;1;1;"5304,5";
3032;000006828;3;1;1;20176;
3033;000006830;3;1;1;3477;
3034;000010040;3;2;3;"271737,01";
3035;000006846;3;3;5;2082376;
3036;000010187;3;1;1;98400;
3037;000006878;3;4;11;"206925,99";
3038;000010021;3;2;3;58094;
3039;000006911;3;4;13;"1028636,51";
3040;000010325;3;1;1;"3080,7";
3041;000006929;3;1;1;12400;
3042;000006943;3;4;24;"664256,8";
3043;000006951;3;5;46;"2903475,28";
3044;000010312;3;1;1;"3000,9";
3045;000006958;3;4;15;"3516176,01";
